runDate,stations,trainCode,trainStationId,scheduledArrival,scheduledDeparture,actualArrival,actualDeparture,distance,dayCount,ArrivalDelay,DepartureDelay
2020-02-14,CND,T-12833,2658592,2020-02-14 15:15:00,2020-02-14 15:17:00,2020-02-14 15:19:00,2020-02-14 15:20:00,812,0,4,3
2020-02-14,DMN,T-12833,2659179,2020-02-14 15:30:00,2020-02-14 15:32:00,2020-02-14 15:34:00,2020-02-14 15:36:00,829,0,4,4
2020-02-14,PLO,T-12833,2658333,2020-02-14 15:47:00,2020-02-14 15:49:00,2020-02-14 15:51:00,2020-02-14 15:53:00,849,0,4,4
2020-02-14,WR,T-12833,2658999,2020-02-14 16:15:00,2020-02-14 16:18:00,2020-02-14 16:13:00,2020-02-14 16:18:00,878,0,-2,0
2020-02-14,AJNI,T-12833,2659433,2020-02-14 17:19:00,2020-02-14 17:21:00,2020-02-14 17:21:00,2020-02-14 17:23:00,954,0,2,2
2020-02-14,KP,T-12833,2658871,2020-02-14 18:15:00,2020-02-14 18:17:00,2020-02-14 18:25:00,2020-02-14 18:27:00,971,0,10,10
2020-02-14,BRD,T-12833,2657678,2020-02-14 18:50:00,2020-02-14 18:52:00,2020-02-14 19:02:00,2020-02-14 19:04:00,1019,0,12,12
2020-02-14,TMR,T-12833,2658198,2020-02-14 19:07:00,2020-02-14 19:09:00,2020-02-14 19:21:00,2020-02-14 19:23:00,1037,0,14,14
2020-02-14,TRO,T-12833,2733503,2020-02-14 19:25:00,2020-02-14 19:27:00,2020-02-14 19:39:00,2020-02-14 19:40:00,1057,0,14,13
2020-02-14,G,T-12833,2657710,2020-02-14 19:58:00,2020-02-14 20:00:00,2020-02-14 20:08:00,2020-02-14 20:10:00,1087,0,10,10
2020-02-14,AGN,T-12833,2658051,2020-02-14 20:15:00,2020-02-14 20:17:00,2020-02-14 20:30:00,2020-02-14 20:32:00,1109,0,15,15
2020-02-14,DGG,T-12833,2659067,2020-02-14 21:01:00,2020-02-14 21:03:00,2020-02-14 21:14:00,2020-02-14 21:16:00,1160,0,13,13
2020-02-14,RJN,T-12833,2731879,2020-02-14 21:27:00,2020-02-14 21:29:00,2020-02-14 21:40:00,2020-02-14 21:41:00,1191,0,13,12
2020-02-14,DURG,T-12833,2658190,2020-02-14 22:10:00,2020-02-14 22:15:00,2020-02-14 22:08:00,2020-02-14 22:15:00,1222,0,-2,0
2020-02-14,BPHB,T-12833,2658892,2020-02-14 22:24:00,2020-02-14 22:26:00,2020-02-14 22:24:00,2020-02-14 22:26:00,1231,0,0,0
2020-02-14,R,T-12833,2657733,2020-02-14 22:55:00,2020-02-14 23:05:00,2020-02-14 22:58:00,2020-02-14 23:07:00,1259,0,3,2
2020-02-14,TLD,T-12833,2657916,2020-02-14 23:36:00,2020-02-14 23:38:00,2020-02-14 23:43:00,2020-02-14 23:45:00,1297,0,7,7
2020-02-14,BYT,T-12833,2657782,2020-02-15 00:01:00,2020-02-15 00:03:00,2020-02-15 00:04:00,2020-02-15 00:06:00,1323,1,3,3
2020-02-14,BSP,T-12833,2657660,2020-02-15 00:55:00,2020-02-15 01:10:00,2020-02-15 00:59:00,2020-02-15 01:12:00,1370,1,4,2
2020-02-14,AKT,T-12833,2658155,2020-02-15 01:32:00,2020-02-15 01:34:00,2020-02-15 01:37:00,2020-02-15 01:45:00,1396,1,5,11
2020-02-14,NIA,T-12833,2659501,2020-02-15 01:47:00,2020-02-15 01:49:00,2020-02-15 02:00:00,2020-02-15 02:02:00,1411,1,13,13
2020-02-14,CPH,T-12833,2658737,2020-02-15 02:01:00,2020-02-15 02:04:00,2020-02-15 02:15:00,2020-02-15 02:17:00,1422,1,14,13
2020-02-14,BUA,T-12833,2731863,2020-02-15 02:17:00,2020-02-15 02:19:00,2020-02-15 02:45:00,2020-02-15 02:47:00,1438,1,28,28
2020-02-14,KHS,T-12833,2657988,2020-02-15 02:39:00,2020-02-15 02:41:00,2020-02-15 03:15:00,2020-02-15 03:17:00,1468,1,36,36
2020-02-14,RIG,T-12833,2659306,2020-02-15 03:06:00,2020-02-15 03:11:00,2020-02-15 03:49:00,2020-02-15 03:51:00,1502,1,43,40
2020-02-14,BPH,T-12833,2731890,2020-02-15 03:45:00,2020-02-15 03:47:00,2020-02-15 04:30:00,2020-02-15 04:31:00,1553,1,45,44
2020-02-14,BRJN,T-12833,2731892,2020-02-15 03:56:00,2020-02-15 03:58:00,2020-02-15 04:43:00,2020-02-15 04:44:00,1562,1,47,46
2020-02-14,JSG,T-12833,2657722,2020-02-15 05:00:00,2020-02-15 05:02:00,2020-02-15 05:07:00,2020-02-15 05:12:00,1574,1,7,10
2020-02-14,BMB,T-12833,2731889,2020-02-15 05:32:00,2020-02-15 05:33:00,2020-02-15 05:37:00,2020-02-15 05:39:00,1610,1,5,6
2020-02-14,GP,T-12833,2734238,2020-02-15 06:02:00,2020-02-15 06:03:00,2020-02-15 06:12:00,2020-02-15 06:14:00,1645,1,10,11
2020-02-14,ROU,T-12833,2731973,2020-02-15 06:31:00,2020-02-15 06:46:00,2020-02-15 06:45:00,2020-02-15 06:51:00,1675,1,14,5
2020-02-14,CKP,T-12833,2658634,2020-02-15 08:07:00,2020-02-15 08:14:00,2020-02-15 08:30:00,2020-02-15 08:35:00,1776,1,23,21
2020-02-14,TATA,T-12833,2658105,2020-02-15 09:15:00,2020-02-15 09:25:00,2020-02-15 09:30:00,2020-02-15 09:35:00,1838,1,15,10
2020-02-14,KGP,T-12833,2658007,2020-02-15 11:18:00,2020-02-15 11:23:00,2020-02-15 12:15:00,2020-02-15 12:20:00,1971,1,57,57
2020-02-14,SRC,T-12833,2658653,2020-02-15 12:46:00,2020-02-15 12:48:00,2020-02-15 13:25:00,2020-02-15 13:27:00,2079,1,39,39
2020-02-14,HWH,T-12833,2659041,2020-02-15 13:30:00,,2020-02-15 13:45:00,2020-02-15 00:00:00,2086,1,15,0
2020-02-15,ADI,T-12833,2657971,,2020-02-15 00:15:00,2020-02-15 00:00:00,2020-02-15 00:23:00,0,0,0,8
2020-02-15,MAN,T-12833,2658935,2020-02-15 00:24:00,2020-02-15 00:26:00,2020-02-15 00:32:00,2020-02-15 00:34:00,3,0,8,8
2020-02-15,ND,T-12833,2658907,2020-02-15 01:04:00,2020-02-15 01:06:00,2020-02-15 01:14:00,2020-02-15 01:17:00,46,0,10,11
2020-02-15,ANND,T-12833,2659441,2020-02-15 01:24:00,2020-02-15 01:26:00,2020-02-15 01:31:00,2020-02-15 01:45:00,65,0,7,19
2020-02-15,BRC,T-12833,2657677,2020-02-15 02:17:00,2020-02-15 02:24:00,2020-02-15 02:21:00,2020-02-15 02:28:00,100,0,4,4
2020-02-15,BH,T-12833,2658856,2020-02-15 03:12:00,2020-02-15 03:14:00,2020-02-15 03:16:00,2020-02-15 03:18:00,171,0,4,4
2020-02-15,ST,T-12833,2658997,2020-02-15 04:15:00,2020-02-15 04:20:00,2020-02-15 04:03:00,2020-02-15 04:23:00,230,0,-12,3
2020-02-15,UDN,T-12833,2657835,2020-02-15 04:32:00,2020-02-15 04:34:00,2020-02-15 04:34:00,2020-02-15 04:36:00,234,0,2,2
2020-02-15,BIY,T-12833,2658044,2020-02-15 04:59:00,2020-02-15 05:01:00,2020-02-15 05:06:00,2020-02-15 05:08:00,261,0,7,7
2020-02-15,MID,T-12833,2659049,2020-02-15 05:18:00,2020-02-15 05:20:00,2020-02-15 05:22:00,2020-02-15 05:24:00,276,0,4,4
2020-02-15,VYA,T-12833,2659195,2020-02-15 05:38:00,2020-02-15 05:40:00,2020-02-15 05:37:00,2020-02-15 05:41:00,291,0,-1,1
2020-02-15,NWU,T-12833,2659560,2020-02-15 06:17:00,2020-02-15 06:22:00,2020-02-15 06:17:00,2020-02-15 06:23:00,333,0,0,1
2020-02-15,NDB,T-12833,2659443,2020-02-15 07:20:00,2020-02-15 07:25:00,2020-02-15 07:11:00,2020-02-15 07:34:00,391,0,-9,9
2020-02-15,DDE,T-12833,2658379,2020-02-15 08:05:00,2020-02-15 08:07:00,2020-02-15 08:07:00,2020-02-15 08:09:00,425,0,2,2
2020-02-15,SNK,T-12833,2734674,2020-02-15 08:30:00,2020-02-15 08:31:00,2020-02-15 08:35:00,2020-02-15 08:36:00,444,0,5,5
2020-02-15,AN,T-12833,2658844,2020-02-15 09:14:00,2020-02-15 09:17:00,2020-02-15 09:11:00,2020-02-15 09:21:00,486,0,-3,4
2020-02-15,DXG,T-12833,2658854,2020-02-15 09:44:00,2020-02-15 09:46:00,2020-02-15 09:42:00,2020-02-15 09:48:00,511,0,-2,2
2020-02-15,BSL,T-12833,2657664,2020-02-15 11:05:00,2020-02-15 11:10:00,2020-02-15 11:06:00,2020-02-15 11:20:00,565,0,1,10
2020-02-15,MKU,T-12833,2659030,2020-02-15 11:53:00,2020-02-15 11:55:00,2020-02-15 12:02:00,2020-02-15 12:05:00,615,0,9,10
2020-02-15,NN,T-12833,2658901,2020-02-15 12:18:00,2020-02-15 12:20:00,2020-02-15 12:25:00,2020-02-15 12:27:00,643,0,7,7
2020-02-15,JM,T-12833,2733461,2020-02-15 12:28:00,2020-02-15 12:30:00,2020-02-15 12:38:00,2020-02-15 12:40:00,655,0,10,10
2020-02-15,SEG,T-12833,2658547,2020-02-15 12:48:00,2020-02-15 12:50:00,2020-02-15 12:53:00,2020-02-15 12:59:00,667,0,5,9
2020-02-15,AK,T-12833,2658847,2020-02-15 13:25:00,2020-02-15 13:30:00,2020-02-15 13:36:00,2020-02-15 13:39:00,704,0,11,9
2020-02-15,MZR,T-12833,2659323,2020-02-15 13:58:00,2020-02-15 14:00:00,2020-02-15 14:22:00,2020-02-15 14:24:00,741,0,24,24
2020-02-15,BD,T-12833,2658859,2020-02-15 14:50:00,2020-02-15 14:55:00,2020-02-15 15:02:00,2020-02-15 15:05:00,783,0,12,10
2020-02-15,CND,T-12833,2658592,2020-02-15 15:15:00,2020-02-15 15:17:00,2020-02-15 15:34:00,2020-02-15 15:36:00,812,0,19,19
2020-02-15,DMN,T-12833,2659179,2020-02-15 15:30:00,2020-02-15 15:32:00,2020-02-15 15:50:00,2020-02-15 15:52:00,829,0,20,20
2020-02-15,PLO,T-12833,2658333,2020-02-15 15:47:00,2020-02-15 15:49:00,2020-02-15 16:09:00,2020-02-15 16:10:00,849,0,22,21
2020-02-15,WR,T-12833,2658999,2020-02-15 16:15:00,2020-02-15 16:18:00,2020-02-15 16:33:00,2020-02-15 16:36:00,878,0,18,18
2020-02-15,AJNI,T-12833,2659433,2020-02-15 17:19:00,2020-02-15 17:21:00,2020-02-15 17:36:00,2020-02-15 17:38:00,954,0,17,17
2020-02-15,NGP,T-12833,2659359,2020-02-15 17:45:00,2020-02-15 17:50:00,2020-02-15 17:54:00,2020-02-15 18:03:00,957,0,9,13
2020-02-15,KP,T-12833,2658871,2020-02-15 18:15:00,2020-02-15 18:17:00,2020-02-15 18:28:00,2020-02-15 18:30:00,971,0,13,13
2020-02-15,BRD,T-12833,2657678,2020-02-15 18:50:00,2020-02-15 18:52:00,2020-02-15 19:02:00,2020-02-15 19:04:00,1019,0,12,12
2020-02-15,TMR,T-12833,2658198,2020-02-15 19:07:00,2020-02-15 19:09:00,2020-02-15 19:22:00,2020-02-15 19:23:00,1037,0,15,14
2020-02-15,TRO,T-12833,2733503,2020-02-15 19:25:00,2020-02-15 19:27:00,2020-02-15 19:40:00,2020-02-15 19:42:00,1057,0,15,15
2020-02-15,G,T-12833,2657710,2020-02-15 19:58:00,2020-02-15 20:00:00,2020-02-15 20:06:00,2020-02-15 20:08:00,1087,0,8,8
2020-02-15,AGN,T-12833,2658051,2020-02-15 20:15:00,2020-02-15 20:17:00,2020-02-15 20:27:00,2020-02-15 20:29:00,1109,0,12,12
2020-02-15,DGG,T-12833,2659067,2020-02-15 21:01:00,2020-02-15 21:03:00,2020-02-15 21:16:00,2020-02-15 21:18:00,1160,0,15,15
2020-02-15,RJN,T-12833,2731879,2020-02-15 21:27:00,2020-02-15 21:29:00,2020-02-15 21:44:00,2020-02-15 21:45:00,1191,0,17,16
2020-02-15,DURG,T-12833,2658190,2020-02-15 22:10:00,2020-02-15 22:15:00,2020-02-15 22:13:00,2020-02-15 22:15:00,1222,0,3,0
2020-02-15,BPHB,T-12833,2658892,2020-02-15 22:24:00,2020-02-15 22:26:00,2020-02-15 22:38:00,2020-02-15 22:39:00,1231,0,14,13
2020-02-15,R,T-12833,2657733,2020-02-15 22:55:00,2020-02-15 23:05:00,2020-02-15 23:07:00,2020-02-15 23:17:00,1259,0,12,12
2020-02-15,TLD,T-12833,2657916,2020-02-15 23:36:00,2020-02-15 23:38:00,2020-02-15 23:47:00,2020-02-15 23:48:00,1297,0,11,10
2020-02-15,BYT,T-12833,2657782,2020-02-16 00:01:00,2020-02-16 00:03:00,2020-02-16 00:14:00,2020-02-16 00:16:00,1323,1,13,13
2020-02-15,BSP,T-12833,2657660,2020-02-16 00:55:00,2020-02-16 01:10:00,2020-02-16 00:58:00,2020-02-16 01:11:00,1370,1,3,1
2020-02-15,AKT,T-12833,2658155,2020-02-16 01:32:00,2020-02-16 01:34:00,2020-02-16 01:35:00,2020-02-16 01:45:00,1396,1,3,11
2020-02-15,NIA,T-12833,2659501,2020-02-16 01:47:00,2020-02-16 01:49:00,2020-02-16 01:59:00,2020-02-16 02:01:00,1411,1,12,12
2020-02-15,CPH,T-12833,2658737,2020-02-16 02:01:00,2020-02-16 02:04:00,2020-02-16 02:12:00,2020-02-16 02:16:00,1422,1,11,12
2020-02-15,BUA,T-12833,2731863,2020-02-16 02:17:00,2020-02-16 02:19:00,2020-02-16 02:32:00,2020-02-16 02:34:00,1438,1,15,15
2020-02-15,KHS,T-12833,2657988,2020-02-16 02:39:00,2020-02-16 02:41:00,2020-02-16 03:03:00,2020-02-16 03:05:00,1468,1,24,24
2020-02-15,RIG,T-12833,2659306,2020-02-16 03:06:00,2020-02-16 03:11:00,2020-02-16 03:55:00,2020-02-16 03:57:00,1502,1,49,46
2020-02-15,BPH,T-12833,2731890,2020-02-16 03:45:00,2020-02-16 03:47:00,2020-02-16 04:30:00,2020-02-16 04:32:00,1553,1,45,45
2020-02-15,BRJN,T-12833,2731892,2020-02-16 03:56:00,2020-02-16 03:58:00,2020-02-16 04:41:00,2020-02-16 04:43:00,1562,1,45,45
2020-02-15,JSG,T-12833,2657722,2020-02-16 05:00:00,2020-02-16 05:02:00,2020-02-16 05:28:00,2020-02-16 05:30:00,1574,1,28,28
2020-02-15,BMB,T-12833,2731889,2020-02-16 05:32:00,2020-02-16 05:33:00,2020-02-16 05:58:00,2020-02-16 06:00:00,1610,1,26,27
2020-02-15,GP,T-12833,2734238,2020-02-16 06:02:00,2020-02-16 06:03:00,2020-02-16 06:32:00,2020-02-16 06:34:00,1645,1,30,31
2020-02-15,ROU,T-12833,2731973,2020-02-16 06:31:00,2020-02-16 06:46:00,2020-02-16 07:06:00,2020-02-16 07:15:00,1675,1,35,29
2020-02-15,CKP,T-12833,2658634,2020-02-16 08:07:00,2020-02-16 08:14:00,2020-02-16 08:43:00,2020-02-16 08:48:00,1776,1,36,34
2020-02-15,TATA,T-12833,2658105,2020-02-16 09:15:00,2020-02-16 09:25:00,2020-02-16 10:45:00,2020-02-16 10:58:00,1838,1,90,93
2020-02-15,KGP,T-12833,2658007,2020-02-16 11:18:00,2020-02-16 11:23:00,2020-02-16 12:40:00,2020-02-16 12:42:00,1971,1,82,79
2020-02-15,SRC,T-12833,2658653,2020-02-16 12:46:00,2020-02-16 12:48:00,2020-02-16 13:47:00,2020-02-16 13:49:00,2079,1,61,61
2020-02-15,HWH,T-12833,2659041,2020-02-16 13:30:00,,2020-02-16 14:40:00,2020-02-16 00:00:00,2086,1,70,0
2020-02-16,ADI,T-12833,2657971,,2020-02-16 00:15:00,2020-02-16 00:00:00,2020-02-16 00:17:00,0,0,0,2
2020-02-16,MAN,T-12833,2658935,2020-02-16 00:24:00,2020-02-16 00:26:00,2020-02-16 00:26:00,2020-02-16 00:28:00,3,0,2,2
2020-02-16,ND,T-12833,2658907,2020-02-16 01:04:00,2020-02-16 01:06:00,2020-02-16 01:06:00,2020-02-16 01:08:00,46,0,2,2
2020-02-16,ANND,T-12833,2659441,2020-02-16 01:24:00,2020-02-16 01:26:00,2020-02-16 01:22:00,2020-02-16 01:34:00,65,0,-2,8
2020-02-16,BRC,T-12833,2657677,2020-02-16 02:17:00,2020-02-16 02:24:00,2020-02-16 02:11:00,2020-02-16 02:25:00,100,0,-6,1
2020-02-16,BH,T-12833,2658856,2020-02-16 03:12:00,2020-02-16 03:14:00,2020-02-16 03:10:00,2020-02-16 03:14:00,171,0,-2,0
2020-02-16,ST,T-12833,2658997,2020-02-16 04:15:00,2020-02-16 04:20:00,2020-02-16 04:10:00,2020-02-16 04:24:00,230,0,-5,4
2020-02-16,UDN,T-12833,2657835,2020-02-16 04:32:00,2020-02-16 04:34:00,2020-02-16 04:36:00,2020-02-16 04:38:00,234,0,4,4
2020-02-16,BIY,T-12833,2658044,2020-02-16 04:59:00,2020-02-16 05:01:00,2020-02-16 05:09:00,2020-02-16 05:11:00,261,0,10,10
2020-02-16,MID,T-12833,2659049,2020-02-16 05:18:00,2020-02-16 05:20:00,2020-02-16 05:25:00,2020-02-16 05:27:00,276,0,7,7
2020-02-16,VYA,T-12833,2659195,2020-02-16 05:38:00,2020-02-16 05:40:00,2020-02-16 05:40:00,2020-02-16 05:42:00,291,0,2,2
2020-02-16,NWU,T-12833,2659560,2020-02-16 06:17:00,2020-02-16 06:22:00,2020-02-16 06:14:00,2020-02-16 06:23:00,333,0,-3,1
2020-02-16,NDB,T-12833,2659443,2020-02-16 07:20:00,2020-02-16 07:25:00,2020-02-16 07:10:00,2020-02-16 07:35:00,391,0,-10,10
2020-02-16,DDE,T-12833,2658379,2020-02-16 08:05:00,2020-02-16 08:07:00,2020-02-16 08:05:00,2020-02-16 08:08:00,425,0,0,1
2020-02-16,SNK,T-12833,2734674,2020-02-16 08:30:00,2020-02-16 08:31:00,2020-02-16 08:34:00,2020-02-16 08:36:00,444,0,4,5
2020-02-16,AN,T-12833,2658844,2020-02-16 09:14:00,2020-02-16 09:17:00,2020-02-16 09:11:00,2020-02-16 09:22:00,486,0,-3,5
2020-02-16,DXG,T-12833,2658854,2020-02-16 09:44:00,2020-02-16 09:46:00,2020-02-16 09:44:00,2020-02-16 09:48:00,511,0,0,2
2020-02-16,BSL,T-12833,2657664,2020-02-16 11:05:00,2020-02-16 11:10:00,2020-02-16 11:07:00,2020-02-16 11:20:00,565,0,2,10
2020-02-16,MKU,T-12833,2659030,2020-02-16 11:53:00,2020-02-16 11:55:00,2020-02-16 12:03:00,2020-02-16 12:04:00,615,0,10,9
2020-02-16,NN,T-12833,2658901,2020-02-16 12:18:00,2020-02-16 12:20:00,2020-02-16 12:26:00,2020-02-16 12:32:00,643,0,8,12
2020-02-16,JM,T-12833,2733461,2020-02-16 12:28:00,2020-02-16 12:30:00,2020-02-16 12:44:00,2020-02-16 12:45:00,655,0,16,15
2020-02-16,SEG,T-12833,2658547,2020-02-16 12:48:00,2020-02-16 12:50:00,2020-02-16 12:58:00,2020-02-16 13:02:00,667,0,10,12
2020-02-16,AK,T-12833,2658847,2020-02-16 13:25:00,2020-02-16 13:30:00,2020-02-16 13:57:00,2020-02-16 13:59:00,704,0,32,29
2020-02-16,MZR,T-12833,2659323,2020-02-16 13:58:00,2020-02-16 14:00:00,2020-02-16 14:35:00,2020-02-16 14:37:00,741,0,37,37
2020-02-16,BD,T-12833,2658859,2020-02-16 14:50:00,2020-02-16 14:55:00,2020-02-16 15:17:00,2020-02-16 15:19:00,783,0,27,24
2020-02-16,CND,T-12833,2658592,2020-02-16 15:15:00,2020-02-16 15:17:00,2020-02-16 15:46:00,2020-02-16 15:47:00,812,0,31,30
2020-02-16,DMN,T-12833,2659179,2020-02-16 15:30:00,2020-02-16 15:32:00,2020-02-16 16:02:00,2020-02-16 16:04:00,829,0,32,32
2020-02-16,PLO,T-12833,2658333,2020-02-16 15:47:00,2020-02-16 15:49:00,2020-02-16 16:22:00,2020-02-16 16:24:00,849,0,35,35
2020-02-16,WR,T-12833,2658999,2020-02-16 16:15:00,2020-02-16 16:18:00,2020-02-16 16:48:00,2020-02-16 16:51:00,878,0,33,33
2020-02-16,AJNI,T-12833,2659433,2020-02-16 17:19:00,2020-02-16 17:21:00,2020-02-16 17:47:00,2020-02-16 17:48:00,954,0,28,27
2020-02-16,NGP,T-12833,2659359,2020-02-16 17:45:00,2020-02-16 17:50:00,2020-02-16 18:07:00,2020-02-16 18:17:00,957,0,22,27
2020-02-16,KP,T-12833,2658871,2020-02-16 18:15:00,2020-02-16 18:17:00,2020-02-16 18:43:00,2020-02-16 18:45:00,971,0,28,28
2020-02-16,BRD,T-12833,2657678,2020-02-16 18:50:00,2020-02-16 18:52:00,2020-02-16 19:17:00,2020-02-16 19:19:00,1019,0,27,27
2020-02-16,TMR,T-12833,2658198,2020-02-16 19:07:00,2020-02-16 19:09:00,2020-02-16 19:38:00,2020-02-16 19:40:00,1037,0,31,31
2020-02-16,TRO,T-12833,2733503,2020-02-16 19:25:00,2020-02-16 19:27:00,2020-02-16 19:56:00,2020-02-16 19:58:00,1057,0,31,31
2020-02-16,G,T-12833,2657710,2020-02-16 19:58:00,2020-02-16 20:00:00,2020-02-16 20:16:00,2020-02-16 20:25:00,1087,0,18,25
2020-02-16,AGN,T-12833,2658051,2020-02-16 20:15:00,2020-02-16 20:17:00,2020-02-16 20:46:00,2020-02-16 20:48:00,1109,0,31,31
2020-02-16,DGG,T-12833,2659067,2020-02-16 21:01:00,2020-02-16 21:03:00,2020-02-16 21:33:00,2020-02-16 21:35:00,1160,0,32,32
2020-02-16,RJN,T-12833,2731879,2020-02-16 21:27:00,2020-02-16 21:29:00,2020-02-16 21:58:00,2020-02-16 22:00:00,1191,0,31,31
2020-02-16,DURG,T-12833,2658190,2020-02-16 22:10:00,2020-02-16 22:15:00,2020-02-16 22:27:00,2020-02-16 22:32:00,1222,0,17,17
2020-02-16,BPHB,T-12833,2658892,2020-02-16 22:24:00,2020-02-16 22:26:00,2020-02-16 22:51:00,2020-02-16 22:52:00,1231,0,27,26
2020-02-16,R,T-12833,2657733,2020-02-16 22:55:00,2020-02-16 23:05:00,2020-02-16 23:22:00,2020-02-16 23:31:00,1259,0,27,26
2020-02-16,TLD,T-12833,2657916,2020-02-16 23:36:00,2020-02-16 23:38:00,2020-02-17 00:01:00,2020-02-17 00:02:00,1297,0,25,24
2020-02-16,BYT,T-12833,2657782,2020-02-17 00:01:00,2020-02-17 00:03:00,2020-02-17 00:26:00,2020-02-17 00:28:00,1323,1,25,25
2020-02-16,BSP,T-12833,2657660,2020-02-17 00:55:00,2020-02-17 01:10:00,2020-02-17 01:09:00,2020-02-17 01:20:00,1370,1,14,10
2020-02-16,AKT,T-12833,2658155,2020-02-17 01:32:00,2020-02-17 01:34:00,2020-02-17 01:45:00,2020-02-17 01:56:00,1396,1,13,22
2020-02-16,NIA,T-12833,2659501,2020-02-17 01:47:00,2020-02-17 01:49:00,2020-02-17 02:13:00,2020-02-17 02:22:00,1411,1,26,33
2020-02-16,CPH,T-12833,2658737,2020-02-17 02:01:00,2020-02-17 02:04:00,2020-02-17 02:35:00,2020-02-17 02:57:00,1422,1,34,53
2020-02-16,BUA,T-12833,2731863,2020-02-17 02:17:00,2020-02-17 02:19:00,2020-02-17 03:13:00,2020-02-17 03:15:00,1438,1,56,56
2020-02-16,KHS,T-12833,2657988,2020-02-17 02:39:00,2020-02-17 02:41:00,2020-02-17 03:38:00,2020-02-17 03:40:00,1468,1,59,59
2020-02-16,RIG,T-12833,2659306,2020-02-17 03:06:00,2020-02-17 03:11:00,2020-02-17 04:10:00,2020-02-17 04:12:00,1502,1,64,61
2020-02-16,BPH,T-12833,2731890,2020-02-17 03:45:00,2020-02-17 03:47:00,2020-02-17 04:45:00,2020-02-17 04:47:00,1553,1,60,60
2020-02-16,BRJN,T-12833,2731892,2020-02-17 03:56:00,2020-02-17 03:58:00,2020-02-17 04:56:00,2020-02-17 04:58:00,1562,1,60,60
2020-02-16,JSG,T-12833,2657722,2020-02-17 05:00:00,2020-02-17 05:02:00,2020-02-17 05:32:00,2020-02-17 05:37:00,1574,1,32,35
2020-02-16,BMB,T-12833,2731889,2020-02-17 05:32:00,2020-02-17 05:33:00,2020-02-17 06:07:00,2020-02-17 06:11:00,1610,1,35,38
2020-02-16,GP,T-12833,2734238,2020-02-17 06:02:00,2020-02-17 06:03:00,2020-02-17 06:40:00,2020-02-17 06:42:00,1645,1,38,39
2020-02-16,ROU,T-12833,2731973,2020-02-17 06:31:00,2020-02-17 06:46:00,2020-02-17 07:20:00,2020-02-17 07:39:00,1675,1,49,53
2020-02-16,CKP,T-12833,2658634,2020-02-17 08:07:00,2020-02-17 08:14:00,2020-02-17 09:07:00,2020-02-17 09:12:00,1776,1,60,58
2020-02-16,TATA,T-12833,2658105,2020-02-17 09:15:00,2020-02-17 09:25:00,2020-02-17 09:57:00,2020-02-17 10:04:00,1838,1,42,39
2020-02-16,KGP,T-12833,2658007,2020-02-17 11:18:00,2020-02-17 11:23:00,2020-02-17 12:25:00,2020-02-17 12:37:00,1971,1,67,74
2020-02-16,SRC,T-12833,2658653,2020-02-17 12:46:00,2020-02-17 12:48:00,2020-02-17 13:42:00,2020-02-17 13:44:00,2079,1,56,56
2020-02-16,HWH,T-12833,2659041,2020-02-17 13:30:00,,2020-02-17 14:00:00,2020-02-17 00:00:00,2086,1,30,0
2020-02-17,ADI,T-12833,2657971,,2020-02-17 00:15:00,2020-02-17 00:00:00,2020-02-17 00:19:00,0,0,0,4
2020-02-17,MAN,T-12833,2658935,2020-02-17 00:24:00,2020-02-17 00:26:00,2020-02-17 00:28:00,2020-02-17 00:30:00,3,0,4,4
2020-02-17,ND,T-12833,2658907,2020-02-17 01:04:00,2020-02-17 01:06:00,2020-02-17 01:04:00,2020-02-17 01:06:00,46,0,0,0
2020-02-17,ANND,T-12833,2659441,2020-02-17 01:24:00,2020-02-17 01:26:00,2020-02-17 01:27:00,2020-02-17 01:39:00,65,0,3,13
2020-02-17,BRC,T-12833,2657677,2020-02-17 02:17:00,2020-02-17 02:24:00,2020-02-17 02:17:00,2020-02-17 02:25:00,100,0,0,1
2020-02-17,BH,T-12833,2658856,2020-02-17 03:12:00,2020-02-17 03:14:00,2020-02-17 03:17:00,2020-02-17 03:19:00,171,0,5,5
2020-02-17,ST,T-12833,2658997,2020-02-17 04:15:00,2020-02-17 04:20:00,2020-02-17 04:08:00,2020-02-17 04:30:00,230,0,-7,10
2020-02-17,UDN,T-12833,2657835,2020-02-17 04:32:00,2020-02-17 04:34:00,2020-02-17 04:42:00,2020-02-17 04:45:00,234,0,10,11
2020-02-17,BIY,T-12833,2658044,2020-02-17 04:59:00,2020-02-17 05:01:00,2020-02-17 05:16:00,2020-02-17 05:18:00,261,0,17,17
2020-02-17,MID,T-12833,2659049,2020-02-17 05:18:00,2020-02-17 05:20:00,2020-02-17 05:31:00,2020-02-17 05:33:00,276,0,13,13
2020-02-17,VYA,T-12833,2659195,2020-02-17 05:38:00,2020-02-17 05:40:00,2020-02-17 05:48:00,2020-02-17 05:50:00,291,0,10,10
2020-02-17,NWU,T-12833,2659560,2020-02-17 06:17:00,2020-02-17 06:22:00,2020-02-17 06:22:00,2020-02-17 06:25:00,333,0,5,3
2020-02-17,NDB,T-12833,2659443,2020-02-17 07:20:00,2020-02-17 07:25:00,2020-02-17 07:15:00,2020-02-17 07:29:00,391,0,-5,4
2020-02-17,DDE,T-12833,2658379,2020-02-17 08:05:00,2020-02-17 08:07:00,2020-02-17 08:07:00,2020-02-17 08:10:00,425,0,2,3
